word,frequency,per_million,doc_freq,doc_percentage
icus,13,4.556163121854933,13.0,0.1568911416847695
jaw,13,4.556163121854933,12.0,0.1448225923244026
robin,13,4.556163121854933,13.0,0.1568911416847695
bookstore,13,4.556163121854933,9.0,0.10861694424330195
cease,13,4.556163121854933,10.0,0.12068549360366883
bride,13,4.556163121854933,12.0,0.1448225923244026
hip,13,4.556163121854933,10.0,0.12068549360366883
villain,13,4.556163121854933,9.0,0.10861694424330195
dash,13,4.556163121854933,13.0,0.1568911416847695
specific,13,4.556163121854933,13.0,0.1568911416847695
spacex,13,4.556163121854933,10.0,0.12068549360366883
can,13,4.556163121854933,12.0,0.1448225923244026
abundance,13,4.556163121854933,11.0,0.13275404296403573
boxing,13,4.556163121854933,8.0,0.09654839488293508
spice,13,4.556163121854933,11.0,0.13275404296403573
spa,13,4.556163121854933,10.0,0.12068549360366883
gut,13,4.556163121854933,13.0,0.1568911416847695
broker,13,4.556163121854933,11.0,0.13275404296403573
moratorium,13,4.556163121854933,8.0,0.09654839488293508
slide,13,4.556163121854933,12.0,0.1448225923244026
shootout,13,4.556163121854933,9.0,0.10861694424330195
contention,13,4.556163121854933,13.0,0.1568911416847695
betrayal,13,4.556163121854933,12.0,0.1448225923244026
christianity,13,4.556163121854933,11.0,0.13275404296403573
print,13,4.556163121854933,12.0,0.1448225923244026
sergeant,13,4.556163121854933,7.0,0.0844798455225682
morgue,13,4.556163121854933,9.0,0.10861694424330195
reassurance,13,4.556163121854933,13.0,0.1568911416847695
tab,13,4.556163121854933,11.0,0.13275404296403573
influencer,13,4.556163121854933,12.0,0.1448225923244026
insult,13,4.556163121854933,12.0,0.1448225923244026
backbone,13,4.556163121854933,12.0,0.1448225923244026
snowstorm,13,4.556163121854933,10.0,0.12068549360366883
cart,13,4.556163121854933,9.0,0.10861694424330195
airfield,13,4.556163121854933,10.0,0.12068549360366883
meme,13,4.556163121854933,6.0,0.0724112961622013
footstep,13,4.556163121854933,13.0,0.1568911416847695
sprinter,13,4.556163121854933,12.0,0.1448225923244026
wrong,13,4.556163121854933,12.0,0.1448225923244026
storming,13,4.556163121854933,11.0,0.13275404296403573
register,13,4.556163121854933,10.0,0.12068549360366883
skating,13,4.556163121854933,9.0,0.10861694424330195
bacteria,13,4.556163121854933,6.0,0.0724112961622013
portrait,13,4.556163121854933,11.0,0.13275404296403573
balcony,13,4.556163121854933,12.0,0.1448225923244026
freezing,13,4.556163121854933,12.0,0.1448225923244026
diner,13,4.556163121854933,8.0,0.09654839488293508
doll,13,4.556163121854933,9.0,0.10861694424330195
antonio,13,4.556163121854933,12.0,0.1448225923244026
colonel,13,4.556163121854933,10.0,0.12068549360366883
barrack,13,4.556163121854933,11.0,0.13275404296403573
drilling,13,4.556163121854933,11.0,0.13275404296403573
arctic,13,4.556163121854933,7.0,0.0844798455225682
greener,13,4.556163121854933,13.0,0.1568911416847695
prime,13,4.556163121854933,13.0,0.1568911416847695
guerrilla,13,4.556163121854933,12.0,0.1448225923244026
nld,13,4.556163121854933,8.0,0.09654839488293508
gem,13,4.556163121854933,11.0,0.13275404296403573
booth,13,4.556163121854933,12.0,0.1448225923244026
benin,13,4.556163121854933,11.0,0.13275404296403573
mobilization,13,4.556163121854933,12.0,0.1448225923244026
trillion,13,4.556163121854933,12.0,0.1448225923244026
ambush,13,4.556163121854933,10.0,0.12068549360366883
pashtun,13,4.556163121854933,6.0,0.0724112961622013
preservation,13,4.556163121854933,11.0,0.13275404296403573
traveller,13,4.556163121854933,12.0,0.1448225923244026
adf,13,4.556163121854933,3.0,0.03620564808110065
allegiance,13,4.556163121854933,12.0,0.1448225923244026
warmth,13,4.556163121854933,11.0,0.13275404296403573
handout,13,4.556163121854933,10.0,0.12068549360366883
janine,13,4.556163121854933,8.0,0.09654839488293508
nightlife,13,4.556163121854933,12.0,0.1448225923244026
malaysian,13,4.556163121854933,8.0,0.09654839488293508
tonne,13,4.556163121854933,9.0,0.10861694424330195
leap,13,4.556163121854933,13.0,0.1568911416847695
signatory,13,4.556163121854933,13.0,0.1568911416847695
conscience,13,4.556163121854933,13.0,0.1568911416847695
ethiopian,13,4.556163121854933,9.0,0.10861694424330195
tajikistan,13,4.556163121854933,9.0,0.10861694424330195
westminster,13,4.556163121854933,11.0,0.13275404296403573
collector,13,4.556163121854933,13.0,0.1568911416847695
stall,13,4.556163121854933,11.0,0.13275404296403573
cone,13,4.556163121854933,13.0,0.1568911416847695
herb,13,4.556163121854933,8.0,0.09654839488293508
3d,13,4.556163121854933,12.0,0.1448225923244026
incidence,13,4.556163121854933,11.0,0.13275404296403573
parliamentarian,13,4.556163121854933,13.0,0.1568911416847695
censorship,13,4.556163121854933,9.0,0.10861694424330195
observatory,13,4.556163121854933,11.0,0.13275404296403573
reliability,13,4.556163121854933,11.0,0.13275404296403573
elimination,13,4.556163121854933,11.0,0.13275404296403573
marker,13,4.556163121854933,10.0,0.12068549360366883
minsk,13,4.556163121854933,13.0,0.1568911416847695
bee,13,4.556163121854933,7.0,0.0844798455225682
tobacco,13,4.556163121854933,7.0,0.0844798455225682
pyramid,13,4.556163121854933,7.0,0.0844798455225682
sikh,13,4.556163121854933,9.0,0.10861694424330195
sink,13,4.556163121854933,10.0,0.12068549360366883
exodus,13,4.556163121854933,10.0,0.12068549360366883
haugen,13,4.556163121854933,6.0,0.0724112961622013
natanz,13,4.556163121854933,7.0,0.0844798455225682
reproduction,13,4.556163121854933,11.0,0.13275404296403573
constraint,13,4.556163121854933,13.0,0.1568911416847695
patio,13,4.556163121854933,12.0,0.1448225923244026
geopolitic,13,4.556163121854933,11.0,0.13275404296403573
obesity,13,4.556163121854933,8.0,0.09654839488293508
alibaba,13,4.556163121854933,9.0,0.10861694424330195
revision,13,4.556163121854933,13.0,0.1568911416847695
ion,13,4.556163121854933,6.0,0.0724112961622013
token,13,4.556163121854933,9.0,0.10861694424330195
influenza,13,4.556163121854933,10.0,0.12068549360366883
oxide,13,4.556163121854933,6.0,0.0724112961622013
commencement,13,4.556163121854933,13.0,0.1568911416847695
unveiling,13,4.556163121854933,10.0,0.12068549360366883
competitiveness,13,4.556163121854933,12.0,0.1448225923244026
syringe,13,4.556163121854933,5.0,0.060342746801834414
hobby,13,4.556163121854933,10.0,0.12068549360366883
importer,13,4.556163121854933,12.0,0.1448225923244026
14th,13,4.556163121854933,13.0,0.1568911416847695
burnout,13,4.556163121854933,12.0,0.1448225923244026
dump,13,4.556163121854933,9.0,0.10861694424330195
similarity,13,4.556163121854933,10.0,0.12068549360366883
menace,13,4.556163121854933,11.0,0.13275404296403573
fat,13,4.556163121854933,12.0,0.1448225923244026
eurovision,13,4.556163121854933,4.0,0.04827419744146754
maple,13,4.556163121854933,6.0,0.0724112961622013
morrison,13,4.556163121854933,8.0,0.09654839488293508
cuisine,13,4.556163121854933,9.0,0.10861694424330195
pme,13,4.556163121854933,4.0,0.04827419744146754
coe,13,4.556163121854933,6.0,0.0724112961622013
polytechnic,13,4.556163121854933,7.0,0.0844798455225682
retiree,13,4.556163121854933,6.0,0.0724112961622013
sahara,13,4.556163121854933,6.0,0.0724112961622013
jordanian,13,4.556163121854933,8.0,0.09654839488293508
pita,13,4.556163121854933,3.0,0.03620564808110065
newsman,13,4.556163121854933,13.0,0.1568911416847695
syndicate,13,4.556163121854933,9.0,0.10861694424330195
inec,13,4.556163121854933,9.0,0.10861694424330195
doyle,12,4.2056890355584,10.0,0.12068549360366883
pedestrian,12,4.2056890355584,10.0,0.12068549360366883
seal,12,4.2056890355584,8.0,0.09654839488293508
transformer,12,4.2056890355584,7.0,0.0844798455225682
2000,12,4.2056890355584,12.0,0.1448225923244026
script,12,4.2056890355584,10.0,0.12068549360366883
robert,12,4.2056890355584,8.0,0.09654839488293508
pier,12,4.2056890355584,9.0,0.10861694424330195
jeopardy,12,4.2056890355584,8.0,0.09654839488293508
contingency,12,4.2056890355584,11.0,0.13275404296403573
audio,12,4.2056890355584,12.0,0.1448225923244026
ramp,12,4.2056890355584,12.0,0.1448225923244026
homeowner,12,4.2056890355584,10.0,0.12068549360366883
favorite,12,4.2056890355584,12.0,0.1448225923244026
cheese,12,4.2056890355584,8.0,0.09654839488293508
hose,12,4.2056890355584,11.0,0.13275404296403573
arson,12,4.2056890355584,11.0,0.13275404296403573
innocence,12,4.2056890355584,12.0,0.1448225923244026
overdose,12,4.2056890355584,8.0,0.09654839488293508
guru,12,4.2056890355584,8.0,0.09654839488293508
freeze,12,4.2056890355584,11.0,0.13275404296403573
vandalism,12,4.2056890355584,9.0,0.10861694424330195
grader,12,4.2056890355584,11.0,0.13275404296403573
memo,12,4.2056890355584,10.0,0.12068549360366883
buddy,12,4.2056890355584,11.0,0.13275404296403573
masking,12,4.2056890355584,11.0,0.13275404296403573
qualification,12,4.2056890355584,12.0,0.1448225923244026
shake,12,4.2056890355584,8.0,0.09654839488293508
superhero,12,4.2056890355584,12.0,0.1448225923244026
pelosi,12,4.2056890355584,8.0,0.09654839488293508
poultry,12,4.2056890355584,7.0,0.0844798455225682
dispatcher,12,4.2056890355584,6.0,0.0724112961622013
pearl,12,4.2056890355584,10.0,0.12068549360366883
palmer,12,4.2056890355584,7.0,0.0844798455225682
fountain,12,4.2056890355584,11.0,0.13275404296403573
rebellion,12,4.2056890355584,12.0,0.1448225923244026
heartland,12,4.2056890355584,12.0,0.1448225923244026
salute,12,4.2056890355584,9.0,0.10861694424330195
drummer,12,4.2056890355584,5.0,0.060342746801834414
refrigerator,12,4.2056890355584,11.0,0.13275404296403573
column,12,4.2056890355584,11.0,0.13275404296403573
sidewalk,12,4.2056890355584,11.0,0.13275404296403573
badge,12,4.2056890355584,7.0,0.0844798455225682
cockpit,12,4.2056890355584,9.0,0.10861694424330195
breakfast,12,4.2056890355584,11.0,0.13275404296403573
rose,12,4.2056890355584,9.0,0.10861694424330195
sailing,12,4.2056890355584,11.0,0.13275404296403573
tulsa,12,4.2056890355584,5.0,0.060342746801834414
turnaround,12,4.2056890355584,12.0,0.1448225923244026
candy,12,4.2056890355584,5.0,0.060342746801834414
streak,12,4.2056890355584,10.0,0.12068549360366883
duo,12,4.2056890355584,12.0,0.1448225923244026
ballet,12,4.2056890355584,5.0,0.060342746801834414
poet,12,4.2056890355584,8.0,0.09654839488293508
windshield,12,4.2056890355584,6.0,0.0724112961622013
backup,12,4.2056890355584,11.0,0.13275404296403573
projectile,12,4.2056890355584,8.0,0.09654839488293508
loophole,12,4.2056890355584,11.0,0.13275404296403573
crystal,12,4.2056890355584,11.0,0.13275404296403573
bribery,12,4.2056890355584,11.0,0.13275404296403573
transgender,12,4.2056890355584,6.0,0.0724112961622013
sunlight,12,4.2056890355584,9.0,0.10861694424330195
airlift,12,4.2056890355584,11.0,0.13275404296403573
murderer,12,4.2056890355584,11.0,0.13275404296403573
nod,12,4.2056890355584,10.0,0.12068549360366883
prototype,12,4.2056890355584,9.0,0.10861694424330195
steroid,12,4.2056890355584,9.0,0.10861694424330195
cage,12,4.2056890355584,11.0,0.13275404296403573
cloth,12,4.2056890355584,10.0,0.12068549360366883
diving,12,4.2056890355584,8.0,0.09654839488293508
alec,12,4.2056890355584,8.0,0.09654839488293508
adversity,12,4.2056890355584,12.0,0.1448225923244026
physics,12,4.2056890355584,7.0,0.0844798455225682
detainee,12,4.2056890355584,10.0,0.12068549360366883
dead,12,4.2056890355584,12.0,0.1448225923244026
liverpool,12,4.2056890355584,6.0,0.0724112961622013
modification,12,4.2056890355584,11.0,0.13275404296403573
assertion,12,4.2056890355584,12.0,0.1448225923244026
timber,12,4.2056890355584,10.0,0.12068549360366883
comedian,12,4.2056890355584,10.0,0.12068549360366883
katie,12,4.2056890355584,9.0,0.10861694424330195
ordeal,12,4.2056890355584,12.0,0.1448225923244026
governing,12,4.2056890355584,11.0,0.13275404296403573
tplf,12,4.2056890355584,6.0,0.0724112961622013
hague,12,4.2056890355584,9.0,0.10861694424330195
resettlement,12,4.2056890355584,8.0,0.09654839488293508
relevance,12,4.2056890355584,12.0,0.1448225923244026
complacency,12,4.2056890355584,12.0,0.1448225923244026
designation,12,4.2056890355584,8.0,0.09654839488293508
contagion,12,4.2056890355584,9.0,0.10861694424330195
buenos,12,4.2056890355584,8.0,0.09654839488293508
aire,12,4.2056890355584,9.0,0.10861694424330195
evasion,12,4.2056890355584,10.0,0.12068549360366883
occupancy,12,4.2056890355584,12.0,0.1448225923244026
pathogen,12,4.2056890355584,10.0,0.12068549360366883
garment,12,4.2056890355584,11.0,0.13275404296403573
mafia,12,4.2056890355584,6.0,0.0724112961622013
dissident,12,4.2056890355584,11.0,0.13275404296403573
jcpoa,12,4.2056890355584,9.0,0.10861694424330195
crematorium,12,4.2056890355584,6.0,0.0724112961622013
sheikh,12,4.2056890355584,9.0,0.10861694424330195
affiliation,12,4.2056890355584,12.0,0.1448225923244026
redevelopment,12,4.2056890355584,4.0,0.04827419744146754
hindu,12,4.2056890355584,10.0,0.12068549360366883
homage,12,4.2056890355584,10.0,0.12068549360366883
clan,12,4.2056890355584,9.0,0.10861694424330195
sabotage,12,4.2056890355584,10.0,0.12068549360366883
landfill,12,4.2056890355584,8.0,0.09654839488293508
flip,12,4.2056890355584,10.0,0.12068549360366883
logo,12,4.2056890355584,11.0,0.13275404296403573
repatriation,12,4.2056890355584,10.0,0.12068549360366883
relaxation,12,4.2056890355584,11.0,0.13275404296403573
cohort,12,4.2056890355584,10.0,0.12068549360366883
deed,12,4.2056890355584,12.0,0.1448225923244026
trophy,12,4.2056890355584,10.0,0.12068549360366883
renewable,12,4.2056890355584,10.0,0.12068549360366883
synovac,12,4.2056890355584,8.0,0.09654839488293508
receipt,12,4.2056890355584,12.0,0.1448225923244026
concentrator,12,4.2056890355584,5.0,0.060342746801834414
validity,12,4.2056890355584,11.0,0.13275404296403573
puzzle,12,4.2056890355584,12.0,0.1448225923244026
prejudice,12,4.2056890355584,12.0,0.1448225923244026
unicef,12,4.2056890355584,12.0,0.1448225923244026
turnover,12,4.2056890355584,11.0,0.13275404296403573
sprint,12,4.2056890355584,11.0,0.13275404296403573
greeting,12,4.2056890355584,12.0,0.1448225923244026
oslo,12,4.2056890355584,9.0,0.10861694424330195
sensitivity,12,4.2056890355584,11.0,0.13275404296403573
hygiene,12,4.2056890355584,12.0,0.1448225923244026
jeju,12,4.2056890355584,9.0,0.10861694424330195
appliance,12,4.2056890355584,11.0,0.13275404296403573
crude,12,4.2056890355584,11.0,0.13275404296403573
selling,12,4.2056890355584,11.0,0.13275404296403573
xi,12,4.2056890355584,11.0,0.13275404296403573
sandstorm,12,4.2056890355584,7.0,0.0844798455225682
poem,12,4.2056890355584,8.0,0.09654839488293508
translation,12,4.2056890355584,8.0,0.09654839488293508
exhaust,12,4.2056890355584,8.0,0.09654839488293508
ndc,12,4.2056890355584,8.0,0.09654839488293508
bicycle,12,4.2056890355584,9.0,0.10861694424330195
scratch,12,4.2056890355584,11.0,0.13275404296403573
nest,12,4.2056890355584,8.0,0.09654839488293508
caroline,12,4.2056890355584,11.0,0.13275404296403573
devil,12,4.2056890355584,9.0,0.10861694424330195
astronomer,12,4.2056890355584,6.0,0.0724112961622013
packet,12,4.2056890355584,6.0,0.0724112961622013
martyr,12,4.2056890355584,9.0,0.10861694424330195
realization,12,4.2056890355584,12.0,0.1448225923244026
hippo,12,4.2056890355584,2.0,0.02413709872073377
ip,12,4.2056890355584,8.0,0.09654839488293508
clarification,12,4.2056890355584,12.0,0.1448225923244026
frog,12,4.2056890355584,2.0,0.02413709872073377
albertan,12,4.2056890355584,11.0,0.13275404296403573
plateau,12,4.2056890355584,8.0,0.09654839488293508
trumpet,12,4.2056890355584,4.0,0.04827419744146754
registry,12,4.2056890355584,6.0,0.0724112961622013
prank,12,4.2056890355584,4.0,0.04827419744146754
paradigm,12,4.2056890355584,10.0,0.12068549360366883
sturgeon,12,4.2056890355584,1.0,0.012068549360366885
wrestling,12,4.2056890355584,6.0,0.0724112961622013
corporate,12,4.2056890355584,9.0,0.10861694424330195
singtel,12,4.2056890355584,4.0,0.04827419744146754
mco,12,4.2056890355584,4.0,0.04827419744146754
nso,12,4.2056890355584,2.0,0.02413709872073377
emo,12,4.2056890355584,9.0,0.10861694424330195
tbc,12,4.2056890355584,12.0,0.1448225923244026
moore,11,3.855214949261867,9.0,0.10861694424330195
cecilia,11,3.855214949261867,10.0,0.12068549360366883
alt,11,3.855214949261867,11.0,0.13275404296403573
hustle,11,3.855214949261867,11.0,0.13275404296403573
raddatz,11,3.855214949261867,9.0,0.10861694424330195
beginner,11,3.855214949261867,7.0,0.0844798455225682
carrie,11,3.855214949261867,10.0,0.12068549360366883
lock,11,3.855214949261867,9.0,0.10861694424330195
surrender,11,3.855214949261867,10.0,0.12068549360366883
warnock,11,3.855214949261867,7.0,0.0844798455225682
plaintiff,11,3.855214949261867,9.0,0.10861694424330195
whistleblower,11,3.855214949261867,10.0,0.12068549360366883
destiny,11,3.855214949261867,11.0,0.13275404296403573
down,11,3.855214949261867,10.0,0.12068549360366883
optic,11,3.855214949261867,10.0,0.12068549360366883
stalemate,11,3.855214949261867,11.0,0.13275404296403573
newcomer,11,3.855214949261867,10.0,0.12068549360366883
aisle,11,3.855214949261867,9.0,0.10861694424330195
tooth,11,3.855214949261867,9.0,0.10861694424330195
pokemon,11,3.855214949261867,7.0,0.0844798455225682
avatar,11,3.855214949261867,7.0,0.0844798455225682
coma,11,3.855214949261867,10.0,0.12068549360366883
laughter,11,3.855214949261867,11.0,0.13275404296403573
towel,11,3.855214949261867,9.0,0.10861694424330195
talking,11,3.855214949261867,11.0,0.13275404296403573
fog,11,3.855214949261867,10.0,0.12068549360366883
holme,11,3.855214949261867,4.0,0.04827419744146754
sneaker,11,3.855214949261867,7.0,0.0844798455225682
parameter,11,3.855214949261867,11.0,0.13275404296403573
kyle,11,3.855214949261867,6.0,0.0724112961622013
colombian,11,3.855214949261867,9.0,0.10861694424330195
mayhem,11,3.855214949261867,9.0,0.10861694424330195
horn,11,3.855214949261867,9.0,0.10861694424330195
wit,11,3.855214949261867,11.0,0.13275404296403573
disclosure,11,3.855214949261867,11.0,0.13275404296403573
mansion,11,3.855214949261867,8.0,0.09654839488293508
hop,11,3.855214949261867,8.0,0.09654839488293508
getaway,11,3.855214949261867,11.0,0.13275404296403573
triangle,11,3.855214949261867,6.0,0.0724112961622013
chauvin,11,3.855214949261867,4.0,0.04827419744146754
confinement,11,3.855214949261867,10.0,0.12068549360366883
trick,11,3.855214949261867,11.0,0.13275404296403573
slice,11,3.855214949261867,10.0,0.12068549360366883
frenzy,11,3.855214949261867,10.0,0.12068549360366883
triumph,11,3.855214949261867,9.0,0.10861694424330195
op,11,3.855214949261867,11.0,0.13275404296403573
chunk,11,3.855214949261867,11.0,0.13275404296403573
whitney,11,3.855214949261867,5.0,0.060342746801834414
groom,11,3.855214949261867,11.0,0.13275404296403573
goodness,11,3.855214949261867,10.0,0.12068549360366883
campsite,11,3.855214949261867,9.0,0.10861694424330195
countdown,11,3.855214949261867,10.0,0.12068549360366883
fume,11,3.855214949261867,8.0,0.09654839488293508
ladder,11,3.855214949261867,10.0,0.12068549360366883
mastermind,11,3.855214949261867,11.0,0.13275404296403573
metaverse,11,3.855214949261867,4.0,0.04827419744146754
missionary,11,3.855214949261867,9.0,0.10861694424330195
camping,11,3.855214949261867,10.0,0.12068549360366883
selfie,11,3.855214949261867,10.0,0.12068549360366883
slew,11,3.855214949261867,11.0,0.13275404296403573
helmet,11,3.855214949261867,9.0,0.10861694424330195
fortress,11,3.855214949261867,7.0,0.0844798455225682
bloom,11,3.855214949261867,8.0,0.09654839488293508
bureaucracy,11,3.855214949261867,10.0,0.12068549360366883
widow,11,3.855214949261867,9.0,0.10861694424330195
glimmer,11,3.855214949261867,11.0,0.13275404296403573
roadway,11,3.855214949261867,9.0,0.10861694424330195
dc,11,3.855214949261867,9.0,0.10861694424330195
inferno,11,3.855214949261867,10.0,0.12068549360366883
buy,11,3.855214949261867,8.0,0.09654839488293508
disinformation,11,3.855214949261867,10.0,0.12068549360366883
monie,11,3.855214949261867,9.0,0.10861694424330195
broadband,11,3.855214949261867,6.0,0.0724112961622013
neo,11,3.855214949261867,5.0,0.060342746801834414
downfall,11,3.855214949261867,10.0,0.12068549360366883
belize,11,3.855214949261867,6.0,0.0724112961622013
karen,11,3.855214949261867,8.0,0.09654839488293508
interrogation,11,3.855214949261867,10.0,0.12068549360366883
misunderstanding,11,3.855214949261867,9.0,0.10861694424330195
homelessness,11,3.855214949261867,10.0,0.12068549360366883
bracelet,11,3.855214949261867,3.0,0.03620564808110065
saeed,11,3.855214949261867,9.0,0.10861694424330195
dispatch,11,3.855214949261867,9.0,0.10861694424330195
sail,11,3.855214949261867,11.0,0.13275404296403573
beam,11,3.855214949261867,9.0,0.10861694424330195
counterterrorism,11,3.855214949261867,8.0,0.09654839488293508
coat,11,3.855214949261867,11.0,0.13275404296403573
florence,11,3.855214949261867,8.0,0.09654839488293508
blog,11,3.855214949261867,10.0,0.12068549360366883
intersection,11,3.855214949261867,10.0,0.12068549360366883
setup,11,3.855214949261867,11.0,0.13275404296403573
charger,11,3.855214949261867,7.0,0.0844798455225682
escort,11,3.855214949261867,8.0,0.09654839488293508
shepherd,11,3.855214949261867,8.0,0.09654839488293508
find,11,3.855214949261867,10.0,0.12068549360366883
venezuela,11,3.855214949261867,8.0,0.09654839488293508
bjp,11,3.855214949261867,5.0,0.060342746801834414
nile,11,3.855214949261867,8.0,0.09654839488293508
adaptation,11,3.855214949261867,8.0,0.09654839488293508
1950,11,3.855214949261867,11.0,0.13275404296403573
kampala,11,3.855214949261867,7.0,0.0844798455225682
credential,11,3.855214949261867,9.0,0.10861694424330195
jailing,11,3.855214949261867,10.0,0.12068549360366883
opposite,11,3.855214949261867,11.0,0.13275404296403573
contrary,11,3.855214949261867,11.0,0.13275404296403573
chronovirus,11,3.855214949261867,11.0,0.13275404296403573
nun,11,3.855214949261867,8.0,0.09654839488293508
neglect,11,3.855214949261867,11.0,0.13275404296403573
morale,11,3.855214949261867,11.0,0.13275404296403573
diploma,11,3.855214949261867,7.0,0.0844798455225682
peruvian,11,3.855214949261867,6.0,0.0724112961622013
archbishop,11,3.855214949261867,6.0,0.0724112961622013
rhino,11,3.855214949261867,4.0,0.04827419744146754
dissatisfaction,11,3.855214949261867,11.0,0.13275404296403573
academic,11,3.855214949261867,11.0,0.13275404296403573
glance,11,3.855214949261867,11.0,0.13275404296403573
madagascar,11,3.855214949261867,7.0,0.0844798455225682
hugh,11,3.855214949261867,8.0,0.09654839488293508
philippine,11,3.855214949261867,9.0,0.10861694424330195
breakaway,11,3.855214949261867,11.0,0.13275404296403573
worshipper,11,3.855214949261867,9.0,0.10861694424330195
mosquito,11,3.855214949261867,5.0,0.060342746801834414
uighur,11,3.855214949261867,9.0,0.10861694424330195
loot,11,3.855214949261867,6.0,0.0724112961622013
communist,11,3.855214949261867,9.0,0.10861694424330195
bashir,11,3.855214949261867,7.0,0.0844798455225682
misconception,11,3.855214949261867,8.0,0.09654839488293508
organizing,11,3.855214949261867,10.0,0.12068549360366883
quran,11,3.855214949261867,9.0,0.10861694424330195
mumbai,11,3.855214949261867,8.0,0.09654839488293508
networking,11,3.855214949261867,9.0,0.10861694424330195
vet,11,3.855214949261867,8.0,0.09654839488293508
consignment,11,3.855214949261867,9.0,0.10861694424330195
pumice,11,3.855214949261867,6.0,0.0724112961622013
messenger,11,3.855214949261867,9.0,0.10861694424330195
taliban,11,3.855214949261867,9.0,0.10861694424330195
upside,11,3.855214949261867,10.0,0.12068549360366883
silva,11,3.855214949261867,10.0,0.12068549360366883
charm,11,3.855214949261867,10.0,0.12068549360366883
buffer,11,3.855214949261867,7.0,0.0844798455225682
wrath,11,3.855214949261867,11.0,0.13275404296403573
sofia,11,3.855214949261867,8.0,0.09654839488293508
starvation,11,3.855214949261867,9.0,0.10861694424330195
applause,11,3.855214949261867,11.0,0.13275404296403573
manchester,11,3.855214949261867,10.0,0.12068549360366883
interceptor,11,3.855214949261867,8.0,0.09654839488293508
quebec,11,3.855214949261867,9.0,0.10861694424330195
logic,11,3.855214949261867,11.0,0.13275404296403573
leaflet,11,3.855214949261867,6.0,0.0724112961622013
arbitration,11,3.855214949261867,7.0,0.0844798455225682
riding,11,3.855214949261867,7.0,0.0844798455225682
ce,11,3.855214949261867,9.0,0.10861694424330195
robotic,11,3.855214949261867,7.0,0.0844798455225682
purity,11,3.855214949261867,5.0,0.060342746801834414
conjunction,11,3.855214949261867,9.0,0.10861694424330195
petrochemical,11,3.855214949261867,8.0,0.09654839488293508
rugby,11,3.855214949261867,9.0,0.10861694424330195
nickel,11,3.855214949261867,5.0,0.060342746801834414
sophie,11,3.855214949261867,9.0,0.10861694424330195
sussex,11,3.855214949261867,4.0,0.04827419744146754
fundraising,11,3.855214949261867,8.0,0.09654839488293508
handover,11,3.855214949261867,10.0,0.12068549360366883
bidder,11,3.855214949261867,7.0,0.0844798455225682
rittenhouse,11,3.855214949261867,3.0,0.03620564808110065
juice,11,3.855214949261867,9.0,0.10861694424330195
turbine,11,3.855214949261867,7.0,0.0844798455225682
pc,11,3.855214949261867,9.0,0.10861694424330195
hormone,11,3.855214949261867,7.0,0.0844798455225682
variation,11,3.855214949261867,8.0,0.09654839488293508
dinosaur,11,3.855214949261867,5.0,0.060342746801834414
conversion,11,3.855214949261867,8.0,0.09654839488293508
common,11,3.855214949261867,10.0,0.12068549360366883
stunt,11,3.855214949261867,9.0,0.10861694424330195
ptsd,11,3.855214949261867,8.0,0.09654839488293508
geography,11,3.855214949261867,9.0,0.10861694424330195
wta,11,3.855214949261867,5.0,0.060342746801834414
pie,11,3.855214949261867,6.0,0.0724112961622013
ndp,11,3.855214949261867,8.0,0.09654839488293508
abbotsford,11,3.855214949261867,11.0,0.13275404296403573
mori,11,3.855214949261867,6.0,0.0724112961622013
bakery,11,3.855214949261867,8.0,0.09654839488293508
tendency,11,3.855214949261867,11.0,0.13275404296403573
alleviation,11,3.855214949261867,6.0,0.0724112961622013
fintech,11,3.855214949261867,6.0,0.0724112961622013
cigarette,11,3.855214949261867,5.0,0.060342746801834414
lakh,11,3.855214949261867,10.0,0.12068549360366883
strasbourg,11,3.855214949261867,3.0,0.03620564808110065
cohen,11,3.855214949261867,9.0,0.10861694424330195
iaf,11,3.855214949261867,4.0,0.04827419744146754
aspirant,11,3.855214949261867,9.0,0.10861694424330195
ondo,11,3.855214949261867,10.0,0.12068549360366883
gombe,11,3.855214949261867,8.0,0.09654839488293508
petitioner,11,3.855214949261867,5.0,0.060342746801834414
indemnity,11,3.855214949261867,4.0,0.04827419744146754
grandma,10,3.5047408629653334,10.0,0.12068549360366883
swath,10,3.5047408629653334,10.0,0.12068549360366883
ranger,10,3.5047408629653334,8.0,0.09654839488293508
eric,10,3.5047408629653334,10.0,0.12068549360366883
tom,10,3.5047408629653334,8.0,0.09654839488293508
daddy,10,3.5047408629653334,9.0,0.10861694424330195
questioning,10,3.5047408629653334,9.0,0.10861694424330195
crush,10,3.5047408629653334,8.0,0.09654839488293508
chant,10,3.5047408629653334,9.0,0.10861694424330195
waist,10,3.5047408629653334,10.0,0.12068549360366883
philadelphia,10,3.5047408629653334,6.0,0.0724112961622013
razor,10,3.5047408629653334,9.0,0.10861694424330195
jame,10,3.5047408629653334,7.0,0.0844798455225682
telling,10,3.5047408629653334,10.0,0.12068549360366883
orientation,10,3.5047408629653334,5.0,0.060342746801834414
johnson,10,3.5047408629653334,9.0,0.10861694424330195
terry,10,3.5047408629653334,9.0,0.10861694424330195
bound,10,3.5047408629653334,10.0,0.12068549360366883
statute,10,3.5047408629653334,8.0,0.09654839488293508
hedge,10,3.5047408629653334,8.0,0.09654839488293508
